Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,For anthrophony studies,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,For bio- or geo-phony studies,Unnamed: 17,Unnamed: 18
Rendell,Vocal response of long-finned pilot whales (Globicephala melas) to military sonar in the Ligurian Sea.,MARINE MAMMAL SCIENCE,1999,YES,NO,NO,NO,Globicephala mela,Mammal,Odontocete,Sonar,Behavioural,Vocalisation,Significant effect,NO,,,
Ribeiro,"Behavioural responses of Chilean dolphins (Cephalorhynchus eutropia) to boats in Yaldad Bay, southern Chile",AQUATIC MAMMALS,2005,YES,NO,NO,NO,Cephalorhynchus eutropia,Mammal,Odontocete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Richardson,"REACTIONS OF BOWHEAD WHALES, BALAENA-MYSTICETUS, TO DRILLING AND DREDGING NOISE IN THE CANADIAN BEAUFORT SEA",MARINE ENVIRONMENTAL RESEARCH,1990,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Infrastructure,Behavioural,Evasion or startle,Significant effect,NO,,,
Richardson,"Behavior of bowhead whales, Balaena mysticetus, summering in the Beaufort Sea: Reactions to industrial activities",BIOLOGICAL CONSERVATION,1985,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Multiple,Behavioural,Evasion or startle,Significant effect,NO,,,
Richardson,"REACTIONS OF BOWHEAD WHALES, BALAENA-MYSTICETUS, TO SEISMIC EXPLORATION IN THE CANADIAN BEAUFORT SEA",JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,1985,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Seismic,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Richardson,Displacement of migrating bowhead whales by sounds from seismic surveys in shallow waters of the Beaufort Sea,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,1999,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Seismic,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Risch,Changes in Humpback Whale Song Occurrence in Response to an Acoustic Source 200 km Away,PLOS ONE,2012,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Other,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Roberts,Use of baited remote underwater video (BRUV) and motion analysis for studying the impacts of underwater noise upon free ranging fish and implications for marine energy management,MARINE POLLUTION BULLETIN,2016,YES,NO,NO,NO,Multiple,Fish,Fish,Multiple,Behavioural,Behavioural state change,No statistical test,NO,,,
Roberts,Sensitivity of the mussel Mytilus edulis to substrate-borne vibration in relation to anthropogenically generated noise,MARINE ECOLOGY PROGRESS SERIES,2015,YES,NO,NO,NO,Mytilus edulis,Invert,Invertebrate,Synthetic,Behavioural,Behavioural state change,Significant effect,NO,,,
Roberts,Finding a home in the noise: cross-modal impact of anthropogenic vibration on animal search behaviour,BIOLOGY OPEN,2019,YES,NO,NO,NO,Pagurus acadianus,Invert,Invertebrate,Infrastructure,Behavioural,Behavioural state change,Significant effect,NO,,,
Roberts,Sensitivity of Pagurus bernhardus (L) to substrate borne vibration and anthropogenic noise,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2016,YES,NO,NO,NO,Pagurus bernhardus,Invert,Invertebrate,Synthetic,Behavioural,Behavioural state change,Significant effect,NO,,,
Robertson,Seismic operations have variable effects on dive-cycle behavior of bowhead whales in the Beaufort Sea,ENDANGERED SPECIES RESEARCH,2013,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Seismic,Behavioural,Behavioural state change,Significant effect,NO,,,
Robertson,Behavioral responses affect distribution analyses of bowhead whales in the vicinity of seismic operations,MARINE ECOLOGY PROGRESS SERIES,2016,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Seismic,Behavioural,Behavioural state change,Significant effect,NO,,,
Rogers,"The effect of biological and anthropogenic sound on the auditory sensitivity of oyster toadfish, Opsanus tau",JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,2020,YES,NO,NO,NO,Opsanus tau,Fish,Fish,Vessel,Physical,Altered hearing ability,Significant effect,NO,,,
Rolland,Evidence that ship noise increases stress in right whales,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2011,YES,NO,NO,NO,Eubalaena glacialis,Mammal,Mysticete,Vessel,Physiological,Physiological response,Significant effect,NO,,,
Rollo,"Differential acoustic response specificity and directionality in the round goby, Neogobius melanostomus",ANIMAL BEHAVIOUR,2008,YES,NO,NO,NO,Neogobius melanostomus,Fish,Fish,Multiple,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Romano,Anthropogenic sound and marine mammal health: measures of the nervous and immune systems before and after intense sound exposure,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,2004,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Seismic,Physiological,Physiological response,Significant effect,NO,,,
Russell,Avoidance of wind farms by harbour seals is limited to pile driving activities,JOURNAL OF APPLIED ECOLOGY,2016,YES,NO,NO,NO,Phoca vitulina,Mammal,Pinnipeds & sirenians,Infrastructure,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Ryadinskaya,"Identification of causes of death of Baikal seal (Pusa sibirica Gmelin, 1788)",TURKISH JOURNAL OF ZOOLOGY,2020,YES,NO,NO,NO,Pusa sibirica,Mammal,Pinnipeds & sirenians,Sonar,Mortality,Observed mortality,No statistical test,NO,,,
Rycyk,Manatee behavioral response to boats,MARINE MAMMAL SCIENCE,2018,YES,NO,NO,NO,Trichechus manatus latirostris,Mammal,Pinnipeds & sirenians,Vessel,Behavioural,Multiple behavioural impacts,Significant effect,YES,,,
Samson,Graded behavioral responses and habituation to sound in the common cuttlefish Sepia officinalis,JOURNAL OF EXPERIMENTAL BIOLOGY,2014,YES,NO,NO,NO,Sepia officinalis,Invert,Invertebrate,Synthetic,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Santulli,Biochemical responses of European sea bass (Dicentrarchus labrax L.) to the stress induced by off shore experimental seismic prospecting,MARINE POLLUTION BULLETIN,1999,YES,NO,NO,YES,Dicentrarchus labrax,Fish,Fish,Seismic,Mortality,Observed mortality,No significant effect,NO,,,
Santulli,Biochemical responses of European sea bass (Dicentrarchus labrax L.) to the stress induced by off shore experimental seismic prospecting,MARINE POLLUTION BULLETIN,1999,YES,NO,NO,YES,Dicentrarchus labrax,Fish,Fish,Seismic,Physical,Barotrauma,No significant effect,NO,,,
Santulli,Biochemical responses of European sea bass (Dicentrarchus labrax L.) to the stress induced by off shore experimental seismic prospecting,MARINE POLLUTION BULLETIN,1999,YES,NO,NO,YES,Dicentrarchus labrax,Fish,Fish,Seismic,Physiological,Physiological response,Significant effect,NO,,,
Sara,Effect of boat noise on the behaviour of bluefin tuna Thunnus thynnus in the Mediterranean Sea,MARINE ECOLOGY PROGRESS SERIES,2007,YES,NO,NO,NO,Thunnus thynnus,Fish,Fish,Vessel,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Sarnocinska,Harbor Porpoise (Phocoena phocoena) Reaction to a 3D Seismic Airgun Survey in the North Sea,FRONTIERS IN MARINE SCIENCE,2020,YES,NO,NO,NO,Phocoena phocoena,Mammal,Odontocete,Seismic,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Scarpaci,Bottlenose dolphins (Tursiops truncatus) increase whistling in the presence of 'swim with dolphin' tour operations,JOURNAL OF CETACEAN RESEARCH AND MANAGEMENT,2000,YES,NO,NO,NO,Tursiops truncatus,Mammal,Odontocete,Vessel,Behavioural,Vocalisation,Significant effect,NO,,,
Schack,"The responses of Atlantic cod (Gadus morhua L.) to ultrasound-emitting predators: stress, behavioural changes or debilitation?",JOURNAL OF EXPERIMENTAL BIOLOGY,2008,YES,NO,NO,NO,Gadus morhua,Fish,Fish,Synthetic,Behavioural,Behavioural state change,No significant effect,NO,,,
Schaffeld,The use of seal scarers as a protective mitigation measure can induce hearing impairment in harbour porpoises,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2019,YES,NO,NO,NO,Phocoena phocoena,Mammal,Odontocete,ADD,Physical,Altered hearing ability,Significant effect,NO,,,
Scheifele,Indication of a Lombard vocal response in the St. Lawrence River beluga,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2005,YES,NO,NO,NO,Delphinapterus leucas,Mammal,Odontocete,Vessel,Behavioural,Vocalisation,Significant effect,NO,,,
Schlundt,Temporary shift in masked hearing thresholds (MTTS) of bottlenose dolphins and white whales after exposure to intense tones,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2000,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Synthetic,Physical,Altered hearing ability,Significant effect,NO,,,
Schwarz,"Responses of Pacific herring, Clupea harengus pallasi, to some underwater sounds",CAN. J. FISH. AQUAT. SCI.,1984,YES,NO,NO,NO,Clupea harengus,Fish,Fish,Vessel,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Sebastianutto,How boat noise affects an ecologically crucial behaviour: the case of territoriality in Gobius cruentatus (Gobiidae),ENVIRONMENTAL BIOLOGY OF FISHES,2011,YES,NO,NO,NO,Gobius cruentatus,Fish,Fish,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Serres,Environmental changes and anthropogenic factors modulate social play in captive bottlenose dolphins (Tursiops truncatus),ZOO BIOLOGY,2017,YES,NO,NO,NO,Tursiops truncatus,Mammal,Odontocete,Infrastructure,Behavioural,Behavioural state change,Significant effect,NO,,,
Seuront,"Fractal analysis reveals pernicious stress levels related to boat presence and type in the Indo-Pacific bottlenose dolphin, Tursiops aduncus",PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS,2011,YES,NO,NO,NO,Tursiops aduncus,Mammal,Odontocete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Sierra-Flores,Stress response to anthropogenic noise in Atlantic cod Gadus morhua L.,AQUACULTURAL ENGINEERING,2015,YES,NO,NO,YES,Gadus morhua,Fish,Fish,Synthetic,Demographic,Fecundity change,Significant effect,NO,,,
Sierra-Flores,Stress response to anthropogenic noise in Atlantic cod Gadus morhua L.,AQUACULTURAL ENGINEERING,2015,YES,NO,NO,YES,Gadus morhua,Fish,Fish,Synthetic,Physiological,Physiological response,Significant effect,NO,,,
Simpson,Anthropogenic noise compromises antipredator behaviour in European eels,GLOBAL CHANGE BIOLOGY,2015,YES,NO,NO,YES,Anguilla anguilla,Fish,Fish,Vessel,Behavioural,Compromised anti-predator response,Significant effect,NO,,,
Simpson,Anthropogenic noise compromises antipredator behaviour in European eels,GLOBAL CHANGE BIOLOGY,2015,YES,NO,NO,YES,Anguilla anguilla,Fish,Fish,Vessel,Physiological,Physiological response,Significant effect,NO,,,
Simpson,Response of embryonic coral reef fishes (Pomacentridae: Amphiprion spp) to noise,MAR. ECOL. PROG.,2005,YES,NO,NO,NO,Multiple,Fish,Fish,Synthetic,Physiological,Physiological response,Significant effect,NO,,,
Simpson,Anthropogenic noise increases fish mortality by predation,NATURE COMMUNICATIONS,2016,YES,NO,NO,YES,Pomacentrus amboinensis,Fish,Fish,Vessel,Behavioural,Compromised anti-predator response,Significant effect,NO,,,
Simpson,Anthropogenic noise increases fish mortality by predation,NATURE COMMUNICATIONS,2016,YES,NO,NO,YES,Pomacentrus amboinensis,Fish,Fish,Vessel,Mortality,Observed mortality,Significant effect,NO,,,
Simpson,Anthropogenic noise increases fish mortality by predation,NATURE COMMUNICATIONS,2016,YES,NO,NO,YES,Pomacentrus amboinensis,Fish,Fish,Vessel,Physiological,Physiological response,Significant effect,NO,,,
Sivle,Impact of naval sonar signals on Atlantic herring (Clupea harengus) during summer feeding,ICES JOURNAL OF MARINE SCIENCE,2012,YES,NO,NO,NO,Clupea harengus,Fish,Fish,Sonar,Behavioural,Evasion or startle,No significant effect,NO,,,
Sivle,Naval sonar disrupts foraging in humpback whales,MARINE ECOLOGY PROGRESS SERIES,2016,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Sonar,Behavioural,Behavioural state change,Significant effect,NO,,,
Sivle,"Severity of Expert-Identified Behavioural Responses of Humpback Whale, Minke Whale, and Northern Bottlenose Whale to Naval Sonar",AQUATIC MAMMALS,2015,YES,NO,NO,NO,Multiple,Mammal,Mysticete,Multiple,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Sivle,"Changes in dive behavior during naval sonar exposure in killer whales, long-finned pilot whales, and sperm whales",FRONTIERS IN PHYSIOLOGY,2012,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Sonar,Behavioural,Behavioural state change,No statistical test,NO,,,
Skalski,EFFECTS OF SOUNDS FROM A GEOPHYSICAL SURVEY DEVICE ON CATCH-PER-UNIT-EFFORT IN A HOOK-AND-LINE FISHERY FOR ROCKFISH (SEBASTES SPP),CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,1992,YES,NO,NO,NO,Sebastes spp.,Fish,Fish,Seismic,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Skeate,Likely effects of construction of Scroby Sands offshore wind farm on a mixed population of harbour Phoca vitulina and grey Halichoerus grypus seals,MARINE POLLUTION BULLETIN,2012,YES,NO,NO,NO,Multiple,Mammal,Pinnipeds & sirenians,Infrastructure,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Salmo salar,Fish,Fish,Other,Mortality,Observed mortality,No significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Salmo salar,Fish,Fish,Other,Physical,Growth or body condition,No significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Salmo salar,Fish,Fish,Other,Physiological,Physiological response,No significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Litopenaeus vannamei,Invert,Invertebrate,Other,Mortality,Observed mortality,No significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Litopenaeus vannamei,Invert,Invertebrate,Other,Physical,Growth or body condition,No significant effect,NO,,,
Slater,The impact of aquaculture soundscapes on whiteleg shrimp Litopenaeus vannamei and Atlantic salmon Salmo salar,AQUACULTURE ENVIRONMENT INTERACTIONS,2020,YES,NO,NO,YES,Litopenaeus vannamei,Invert,Invertebrate,Other,Physiological,Physiological response,No significant effect,NO,,,
Slotte,Acoustic mapping of pelagic fish distribution and abundance in relation to a seismic shooting area off the Norwegian west coast,FISHERIES RESEARCH,2004,YES,NO,NO,NO,Multiple,Fish,Fish,Seismic,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Small,Potential for spatial displacement of Cook Inlet beluga whales by anthropogenic noise in critical habitat,ENDANGERED SPECIES RESEARCH,2017,YES,NO,NO,NO,Delphinapterus leucas,Mammal,Odontocete,Multiple,Detected presence/absence,Detected presence/absence,No significant effect,NO,,,
Solan,Anthropogenic sources of underwater sound can modify how sediment-dwelling invertebrates mediate ecosystem properties,SCIENTIFIC REPORTS,2016,YES,NO,NO,NO,Ruditapes philippinarum,Invert,Invertebrate,Synthetic,Behavioural,Behavioural state change,Significant effect,NO,,,
Sole,Does exposure to noise from human activities compromise sensory information from cephalopod statocysts?,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,2013,YES,NO,NO,NO,Multiple,Invert,Invertebrate,Synthetic,Physical,Altered hearing ability,No statistical test,NO,,,
Sole,Evidence of Cnidarians sensitivity to sound after exposure to low frequency noise underwater sources,SCIENTIFIC REPORTS,2016,YES,NO,NO,NO,Multiple,Invert,Invertebrate,Synthetic,Physical,Altered hearing ability,Significant effect,NO,,,
Sole,A critical period of susceptibility to sound in the sensory cells of cephalopod hatchlings,BIOLOGY OPEN,2018,YES,NO,NO,NO,Multiple,Invert,Invertebrate,Synthetic,Physical,Altered hearing ability,Significant effect,NO,,,
Sole,Offshore exposure experiments on cuttlefish indicate received sound pressure and particle motion levels associated with acoustic trauma,SCIENTIFIC REPORTS,2017,YES,NO,NO,NO,Sepia officinalis,Invert,Invertebrate,Synthetic,Physical,Altered hearing ability,Significant effect,NO,,,
Sole,A proteomic analysis of the statocyst endolymph in common cuttlefish (Sepia officinalis): an assessment of acoustic trauma after exposure to sound,SCIENTIFIC REPORTS,2019,YES,NO,NO,NO,Sepia officinalis,Invert,Invertebrate,Synthetic,Physiological,Physiological response,Significant effect,NO,,,
Sorensen,Gentoo penguins (Pygoscelis papua) react to underwater sounds,ROYAL SOCIETY OPEN SCIENCE,2020,YES,NO,NO,NO,Pygoscelis papua,Birds,Bird,Synthetic,Behavioural,Evasion or startle,Significant effect,NO,,,
Soria,Analysis of vessel influence on spatial behaviour of fish schools using a multi-beam sonar and consequences for biomass estimates by echo-sounder,ICES JOURNAL OF MARINE SCIENCE,1996,YES,NO,NO,NO,Multiple,Fish,Fish,Multiple,Behavioural,Evasion or startle,Significant effect,NO,,,
Soto,"Acoustic alarms elicit only subtle responses in the behaviour of tropical coastal dolphins in Queensland, Australia",ENDANGERED SPECIES RESEARCH,2013,YES,NO,NO,NO,Multiple,Mammal,Odontocete,ADD,Behavioural,Behavioural state change,Significant effect,NO,,,
Soto,Does intense ship noise disrupt foraging in deep-diving Cuvier's beaked whales (Ziphius cavirostris)?,MARINE MAMMAL SCIENCE,2006,YES,NO,NO,NO,Ziphius cavirostris,Mammal,Odontocete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Sousa-Lima,Whale sound recording technology as a tool for assessing the effects of boat noise in a Brazilian marine park,PARK SCIENCE,2009,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Vessel,Detected presence/absence,Detected presence/absence,No statistical test,NO,,,
Sousa-Lima,"Modeling the effect of boat traffic on the fluctuation of the humpback whale singing activity in the Abrolhos National Marine Park, Brazil",CANADIAN ACOUSTICS,2008,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Vessel,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Southall,Behavioral responses of individual blue whales (Balaenoptera musculus) to mid-frequency military sonar,JOURNAL OF EXPERIMENTAL BIOLOGY,2019,YES,NO,NO,NO,Balaenoptera musculus,Mammal,Mysticete,Sonar,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Spiga,"Anthropogenic noise compromises the anti-predator behaviour of the European seabass, Dicentrarchus labrax (L.)",MARINE POLLUTION BULLETIN,2017,YES,NO,NO,YES,Dicentrarchus labrax,Fish,Fish,Multiple,Behavioural,Compromised anti-predator response,Significant effect,NO,,,
Spiga,"Anthropogenic noise compromises the anti-predator behaviour of the European seabass, Dicentrarchus labrax (L.)",MARINE POLLUTION BULLETIN,2017,YES,NO,NO,YES,Dicentrarchus labrax,Fish,Fish,Multiple,Physiological,Physiological response,Significant effect,NO,,,
Stamation,Behavioral responses of humpback whales (Megaptera novaeangliae) to whale watching vessels on the southeastern coast of Australia,MARINE MAMMAL SCIENCE,2010,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Stansbury,Grey seals use anthropogenic signals from acoustic tags to locate fish: evidence from a simulated foraging task,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2015,YES,NO,NO,NO,Halichoerus grypus,Mammal,Pinnipeds & sirenians,Other,Behavioural,Behavioural state change,Significant effect,NO,,,
Steckenreuter,Are Speed Restriction Zones an effective management tool for minimising impacts of boats on dolphins in an Australian marine park?,MARINE POLICY,2012,YES,NO,NO,NO,Tursiops aduncus,Mammal,Odontocete,Vessel,Detected presence/absence,Detected presence/absence,Significant effect,YES,,,
Stensland,Behavioural changes in female Indo Pacific bottlenose dolphins in response to boat based tourism,MARINE ECOLOGY PROGRESS SERIES,2007,YES,NO,NO,NO,Tursiops aduncus,Mammal,Odontocete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Stimpert,"Acoustic and foraging behavior of a Baird's beaked whale, Berardius bairdii, exposed to simulated sonar",SCIENTIFIC REPORTS,2014,YES,NO,NO,NO,Berardius bairdii,Mammal,Odontocete,Sonar,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Stockin,"Tourism affects the behavioural budget of the common dolphin Delphinus sp in the Hauraki Gulf, New Zealand",MARINE ECOLOGY PROGRESS SERIES,2008,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Vessel,Behavioural,Behavioural state change,Significant effect,NO,,,
Stone,Reducing by-catch: Can acoustic pingers keep Hector's dolphins out of fishing nets?,MARINE TECHNOLOGY SOCIETY JOURNAL,1997,YES,NO,NO,NO,Cephalorhynchus hectori,Mammal,Odontocete,ADD,Behavioural,Evasion or startle,Significant effect,NO,,,
Stone,The effect of seismic airguns on cetaceans in UK waters,JOURNAL OF CETACEAN RESEARCH AND MANAGEMENT,2006,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Seismic,Behavioural,Behavioural state change,Significant effect,NO,,,
Streever,"Changes in Fish Catch Rates in the Presence of Air Gun Sounds in Prudhoe Bay, Alaska",ARCTIC,2016,YES,NO,NO,NO,Multiple,Fish,Fish,Seismic,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Teilmann,Reactions of captive harbor porpoises (Phocoena phocoena) to pinger-like sounds,MARINE MAMMAL SCIENCE,2006,YES,NO,NO,YES,Phocoena phocoena,Mammal,Odontocete,Multiple,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Teilmann,Reactions of captive harbor porpoises (Phocoena phocoena) to pinger-like sounds,MARINE MAMMAL SCIENCE,2006,YES,NO,NO,YES,Phocoena phocoena,Mammal,Odontocete,Multiple,Physiological,Physiological response,Significant effect,NO,,,
Tellechea,Distribution of manatees and noise near a coastal power plant,CARIBBEAN JOURNAL OF SCIENCE,2011,YES,NO,NO,NO,Trichechus manatus latirostris,Mammal,Pinnipeds & sirenians,Infrastructure,Behavioural,Behavioural state change,Significant effect,NO,,,
Terhune,INFLUENCE OF VESSEL NOISES ON UNDERWATER VOCAL ACTIVITY OF HARP SEALS,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,1979,YES,NO,NO,NO,Pagophilus groenlandicus,Mammal,Pinnipeds & sirenians,Vessel,Behavioural,Vocalisation,No statistical test,NO,,,
Thode,Roaring and repetition: How bowhead whales adjust their call density and source level (Lombard effect) in the presence of natural and seismic airgun survey noisea),JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2020,YES,NO,NO,NO,Balaena mysticetus,Mammal,Mysticete,Seismic,Behavioural,Vocalisation,Significant effect,NO,,,
Thode,Observations of potential acoustic cues that attract sperm whales to longline fishing in the Gulf of Alaska,JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2007,YES,NO,NO,NO,Physeter macrocephalus,Mammal,Odontocete,Vessel,Detected presence/absence,Detected presence/absence,No statistical test,NO,,,
Thomas,Behavior and blood catecholamines of captive belugas during playbacks of noise from an oil drilling platform,ZOO BIOLOGY,1990,YES,NO,NO,YES,Delphinapterus leucas,Mammal,Odontocete,Infrastructure,Behavioural,Behavioural state change,No significant effect,NO,,,
Thomas,Behavior and blood catecholamines of captive belugas during playbacks of noise from an oil drilling platform,ZOO BIOLOGY,1990,YES,NO,NO,YES,Delphinapterus leucas,Mammal,Odontocete,Infrastructure,Physiological,Physiological response,No significant effect,NO,,,
Thompson,Short-term disturbance by a commercial two-dimensional seismic survey does not lead to long-term displacement of harbour porpoises,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2013,YES,NO,NO,NO,Phocoena phocoena,Mammal,Odontocete,Seismic,Behavioural,Evasion or startle,Significant effect,NO,,,
Thompson,Assessing the responses of coastal cetaceans to the construction of offshore wind turbines,MARINE POLLUTION BULLETIN,2010,YES,NO,NO,NO,Tursiops sp,Mammal,Odontocete,Infrastructure,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Tidau,Anthropogenic noise pollution reverses grouping behaviour in hermit crabs,ANIMAL BEHAVIOUR,2019,YES,NO,NO,NO,Pagurus bernhardus,Invert,Invertebrate,Vessel,Behavioural,Sensory processing and cognition,Significant effect,NO,,,
Tidau,Distracted decision makers: ship noise and predation risk change shell choice in hermit crabs,BEHAVIORAL ECOLOGY,2019,YES,NO,NO,NO,Pagurus bernhardus,Invert,Invertebrate,Vessel,Behavioural,Sensory processing and cognition,Significant effect,NO,,,
Tixier,Habituation to an acoustic harassment device (AHD) by killer whales depredating demersal longlines,ICES JOURNAL OF MARINE SCIENCE,2014,YES,NO,NO,NO,Orcinus orca,Mammal,Odontocete,ADD,Behavioural,Evasion or startle,Significant effect,NO,,,
Todd,Behavioural effects of exposure to underwater explosions in humpback whales (Megaptera novaeangliae),CANADIAN JOURNAL OF ZOOLOGY,1996,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Infrastructure,Behavioural,Evasion or startle,No significant effect,NO,,,
Tougaard,Pile driving zone of responsiveness extends beyond 20 km for harbor porpoises (Phocoena phocoena (L.)),JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2009,YES,NO,NO,NO,Phocoena phocoena,Mammal,Odontocete,Infrastructure,Detected presence/absence,Detected presence/absence,Significant effect,NO,,,
Trickey,"Auditory masking of a 10 kHz tone with environmental, comodulated, and Gaussian noise in bottlenose dolphins (Tursiops truncatus)",JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,2010,YES,NO,NO,NO,Tursiops truncatus,Mammal,Odontocete,Synthetic,Behavioural,Sensory processing and cognition,No statistical test,NO,,,
Tsujii,Change in singing behavior of humpback whales caused by shipping noise,PLOS ONE,2018,YES,NO,NO,NO,Megaptera novaeangliae,Mammal,Mysticete,Vessel,Behavioural,Vocalisation,Significant effect,NO,,,
Turnbull,REPETITION ENHANCES HEARING DETECTION THRESHOLDS IN A HARBOR SEAL (PHOCA-VITULINA),CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,1993,YES,NO,NO,NO,Phoca vitulina,Mammal,Pinnipeds & sirenians,Synthetic,Physical,Altered hearing ability,No significant effect,NO,,,
Tyack,Beaked Whales Respond to Simulated and Actual Navy Sonar,PLOS ONE,2011,YES,NO,NO,NO,Multiple,Mammal,Odontocete,Sonar,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
Vabø,The effect of vessel avoidance of wintering Norwegian spring spawning herring,FISH. RES.,2002,YES,NO,NO,NO,Clupea harengus,Fish,Fish,Vessel,Detected presence/absence,Detected presence/absence,Significant effect,YES,,,
Van Beest,"Fine-scale movement responses of free-ranging harbour porpoises to capture, tagging and short-term noise pulses from a single airgun",ROYAL SOCIETY OPEN SCIENCE,2018,YES,NO,NO,NO,Phocoena phocoena,Mammal,Odontocete,Seismic,Behavioural,Multiple behavioural impacts,Significant effect,NO,,,
