fragment_id,hypothesis_id,hypothesis_label,hypothesis_ids,signal_id,evidence_id,run_id,sector,axis_group,axis_code,signal_type,demand_phrase,matched_hypothesis_phrase,theory_term_family,indicator_family,semantic_fragment,evidence_surface,semantic_scope,evidence_text_hash,classifier_version,manual_review_status,validity_warning
fragment:signal:296b0af2cc7f9ef252bdc923b45a2d5a8f21f2e26fdcca02d2835bbc76afd1ba:H3:abd7f238ef9f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:296b0af2cc7f9ef252bdc923b45a2d5a8f21f2e26fdcca02d2835bbc76afd1ba,evidence:doi:10.3390/su18126116,30178365958-1,coastal_tourism,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title+subject,title+subject,1f62ab1a38e9fa2f8cbaa6dcd0ff9388d907bb28c4aba23da3aabbbd656107ff,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:29c7a6bf39bc8b972f3a6bb56069d33368c527470b5717e2e2996a93bf8be001:H3:14d68341f5e3,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:29c7a6bf39bc8b972f3a6bb56069d33368c527470b5717e2e2996a93bf8be001,evidence:doi:10.1016/j.marpolbul.2026.120134,30178365958-1,maritime_transport,OCEANIC,O,safety_risk_skill,risk,ecological,,marine_ecological,risk,title,title,707b6a7c421a6d975f0f8c7706604f4468f98676d6b019e61653f6429f47cc82,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:29ccbfe408d5a6d1037d8b428fc357c2ac81f81b952f8ed2397baebfa787de7d:H3:c6483ff69cc4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:29ccbfe408d5a6d1037d8b428fc357c2ac81f81b952f8ed2397baebfa787de7d,evidence:doi:10.1007/s40032-026-01386-x,30178365958-1,blue_biotech,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,463b01ad0536182e3e13470d8b2f2bc6e476b285ec1b4c314cd01b9408bae1f4,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2a128c7225914eeee2fc2778fab095c100a5c04a31cc22e6a3515dbb45285d7b:H3:181628fc9f6e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2a128c7225914eeee2fc2778fab095c100a5c04a31cc22e6a3515dbb45285d7b,evidence:doi:10.3390/jmse13122322,30178365958-1,living_res,MARINE,M,safety_risk_skill,safety,marine,,marine_ecological,safety,title+subject,title+subject,347908220f5565f975612c25269b2f39e047c556ee281b49a08ee49735f4ea8e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2a2ac6ee0343864a48c9f1af82c87c539101338ceab7996367291957e1b06740:H3:11aeac593bea,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2a2ac6ee0343864a48c9f1af82c87c539101338ceab7996367291957e1b06740,evidence:doi:10.63075/czj6fw28,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,5567b1a26212b621e2cad729359a9739244c0c589bc9e45a7209b11d51fd7ed8,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2acd0794b4d097a281e44b734fa8a3bc866f9b498d6447469d315cfce64a7149:H3:cfd9176852e0,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2acd0794b4d097a281e44b734fa8a3bc866f9b498d6447469d315cfce64a7149,evidence:doi:10.1007/978-981-96-9104-3_1,30178365958-1,blue_biotech,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,c442a6dc10d6e7553b1e86ad32b2ad056e89b01aef13e130d85fe2e7d9983655,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2af40d3b198a2848a0857ff69d19e47e7c1c0b280c0916ca16f55ef7d63f9d16:H3:036a2ee5e27a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2af40d3b198a2848a0857ff69d19e47e7c1c0b280c0916ca16f55ef7d63f9d16,evidence:doi:10.1038/s44183-025-00171-0,30178365958-1,blue_biotech,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,754d97b94a64f65880267174b3a77b69d558ebb2c85eb6f390d93f2fd4a3d78c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2afc27b0b08fa56e521c8089b0bcf467f6882e2ff0e0008a79074fd4bcbd88c7:H3:4fdaae1632d4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2afc27b0b08fa56e521c8089b0bcf467f6882e2ff0e0008a79074fd4bcbd88c7,evidence:doi:10.1007/s13280-026-02407-w,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,d3fcc9a4eaa9fa0433d390ff4a2d3ad61ca8a1a5c8dc0bebb66b027467105574,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2b14b1e898a247da69aeb63297b9473c872952d273407253fd234d763d640297:H3:356a8bd2a838,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2b14b1e898a247da69aeb63297b9473c872952d273407253fd234d763d640297,evidence:doi:10.53376/ap.2026.03,30178365958-1,renewable_energy,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,58251cce8c8f4676290a237a6445775ec2f4bf04a0251ac7cbdac56ec8382353,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2b5352d1201794f765ac3322934541f944b54ea0c279f4d0af2a297443c20acd:H3:a88c7f81445d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2b5352d1201794f765ac3322934541f944b54ea0c279f4d0af2a297443c20acd,evidence:doi:10.63544/jbii.v5i7.84,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,af6475c793ea0c53fdb8debe6d8a79ae582951a3e4e92ede8fd3cf5cd2a2a55f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2b952ebbc0cf3fc830fc197140c4dd1e27ab7ea7ae240218557f4f22c55e2504:H3:1328743bb959,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2b952ebbc0cf3fc830fc197140c4dd1e27ab7ea7ae240218557f4f22c55e2504,evidence:doi:10.14710/buloma.v15i2.82834,30178365958-1,renewable_energy,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title+subject,title+subject,79c8ed09e01c8315f2b67e5974fe7ecd0ffd4e34ac8d63ab85083b52e3f1da12,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2bb246aa36908ae371d7f84435c379cb71b8055b70c7e5142662f8b7d05a98df:H3:fc0f6bde64e3,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2bb246aa36908ae371d7f84435c379cb71b8055b70c7e5142662f8b7d05a98df,evidence:doi:10.1007/s44475-026-00057-w,30178365958-1,living_res,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,b0d9e3608ac4580508a43a348a6248175c0ea7741cf3ca349166dc79a316d77f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2bb532561732afd1896d329174e84d3f5b2fe17b1d96aa83701c6da585d40cac:H3:42389b0285ad,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2bb532561732afd1896d329174e84d3f5b2fe17b1d96aa83701c6da585d40cac,evidence:doi:10.55681/economina.v5i7.3483,30178365958-1,living_res,MARINE,M,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,f12d9ba801e2f3fa9fab8708607a79d48be7c12bf88115ed6ae03a29ce829e53,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2bd96e6187b3f7ba7c6b552efc318a9d1568d79d4e1397ca11b79c5b595f446e:H3:6f0d5ade98bd,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2bd96e6187b3f7ba7c6b552efc318a9d1568d79d4e1397ca11b79c5b595f446e,evidence:doi:10.1016/j.matcom.2026.07.015,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,a61d0778bda5d7da19a124a187f2b5b31821585d09dbdf8c05618d02531603d6,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2be38bbd1234e574ad4baa8eead2a99e06123043d62ad581dd3d8881c99d84e2:H3:ac5d5cfff56c,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2be38bbd1234e574ad4baa8eead2a99e06123043d62ad581dd3d8881c99d84e2,evidence:doi:10.66314/ijepp.v4i1.205,30178365958-1,blue_biotech,MARINE,M,governance_skill,institutional,marine,,marine_ecological,institutional,title+subject,title+subject,c6bb1600fbf6d792521d3302aac7ecc81766df8c05b3e9af97ba62b4a596b527,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2c325d1b3aac494483a198f73f1b304e0da0edc847952cab4ab45fc9dc9e80e1:H3:bc1c919b78f0,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2c325d1b3aac494483a198f73f1b304e0da0edc847952cab4ab45fc9dc9e80e1,evidence:doi:10.3389/fsufs.2026.1755644,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,governance,ecological,,marine_ecological,governance,title+subject,title+subject,af633113149fa95df36544e54842309fec06e40a68f5dc095af4038b71d249ab,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2c7e4ec8bc814326361785b34c3a708f4145fb05d7583c016fb0122cc4f3a291:H3:cd8e173ed34a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2c7e4ec8bc814326361785b34c3a708f4145fb05d7583c016fb0122cc4f3a291,evidence:doi:10.17159/1727-3781/2025/v28i0a17363,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,447584e658746076c64101c6fd88b82689af63cc5f04d9dd5868981a49ac83d9,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2ceeb0fbd43ff331c12ff7fe5b16abf0b7b02c7a7dd06b9cc7766c2b2b56c049:H3:282750338296,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2ceeb0fbd43ff331c12ff7fe5b16abf0b7b02c7a7dd06b9cc7766c2b2b56c049,evidence:doi:10.12688/f1000research.181928.1,30178365958-1,coastal_tourism,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,92cf4b92d04457c696d6b281d6eaa075f1d4ee9daf630d290aa4af5b392d7cb7,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2d0f0d9dca01a03e819f7437dde6931f4291b0a7de965610cc1b4e794496ae34:H3:e0620b04487f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2d0f0d9dca01a03e819f7437dde6931f4291b0a7de965610cc1b4e794496ae34,evidence:doi:10.3390/systems14060707,30178365958-1,living_res,MARINE,M,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,cc04c3eb31d30ff5102f60e263b46c43ccfcd2aa0b09767e6e25aac714be628c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2d1ced56d83796f4e198cdf4815a7a3dfd79570304fa76d629d9112bcd1e643f:H3:6658e76d0d36,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2d1ced56d83796f4e198cdf4815a7a3dfd79570304fa76d629d9112bcd1e643f,evidence:doi:10.1080/09581596.2026.2629078,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,979d0e479c733938875ac3fbd286e3a89afd7fa4cf746c8ec82016def8a6c1b7,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2d1e8637d3b05b284c00d3a81c42277fde09caf3ba97f4edf7052801a7af8037:H3:f58ec84be6ca,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2d1e8637d3b05b284c00d3a81c42277fde09caf3ba97f4edf7052801a7af8037,evidence:doi:10.1057/s41599-026-07727-6,30178365958-1,non_living_res,MARINE,M,sustainability_skill,sustainable,planetary,,oceanic_planetary,sustainable,title+subject,title+subject,745fdcd5797dc7ba0ea64f730fba88009edf036154368c3af0c4b235c896eb3a,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2e0dadb4daf10b8de96f7482e428fd8a3359caf2f89e6e2ac06465cd4988b1ff:H3:27279f850f2b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2e0dadb4daf10b8de96f7482e428fd8a3359caf2f89e6e2ac06465cd4988b1ff,evidence:doi:10.3390/fishes11030178,30178365958-1,non_living_res,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,e36c74136593df648c3e404bd9c63807d05f1efd53a006a92ae1ecf25a1696ef,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2e463d1eec0e56d998b1b7973ada94b05588610d3489f11320e8451234e7b155:H3:57eda4eb4139,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2e463d1eec0e56d998b1b7973ada94b05588610d3489f11320e8451234e7b155,evidence:doi:10.48550/arxiv.2403.18067,30178365958-1,non_living_res,MARINE,M,education_training_signal,education,marine,,marine_ecological,education,title+subject,title+subject,5de2839690102c33eb3e2eb9fc9bcaae37162120b4bba6f170b87af953973a4d,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2e49e3553dd326a468a6d9261d756b89cdcd2477d5d4c987b2b87236ac36c369:H3:36ca070b56be,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2e49e3553dd326a468a6d9261d756b89cdcd2477d5d4c987b2b87236ac36c369,evidence:doi:10.1057/s41599-026-08192-x,30178365958-1,coastal_tourism,OCEANIC,O,learning_outcome_signal,ects,marine,,marine_ecological,ects,title+subject,title+subject,0965757c8d3174f39be9d3bfd28cf13f2e7135df2c20f28702c4b8beddead153,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2e4ea27f57cbf19a431ecd67e44468903a61411189fc4c08274ef07f9a337242:H3:a07e5d3c87cf,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2e4ea27f57cbf19a431ecd67e44468903a61411189fc4c08274ef07f9a337242,evidence:doi:10.53847/iucn.ch.2023.patrs.5.en,30178365958-1,ship_repair,OCEANIC,O,governance_skill,governance,ecological,,marine_ecological,governance,title+subject,title+subject,cc213225969dc09e2caf09ebbe273a7028624fd9be57f766bc44f12de1dbf077,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2e562f7be0ee46ce96fbcce65f600a6a987699afeff09572f8f07c9c4488b2be:H3:d3a37b479179,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2e562f7be0ee46ce96fbcce65f600a6a987699afeff09572f8f07c9c4488b2be,evidence:doi:10.1007/s13762-026-07285-z,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,dc851a46ca4d27252a9153f0cac4ace2b56ea75214e64808fd633aa357d50c57,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2ea1ee7450d757279385dd682df61ded8e9f48dc8e68b0e8277c4dcc08437fde:H3:cb78c034d530,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2ea1ee7450d757279385dd682df61ded8e9f48dc8e68b0e8277c4dcc08437fde,evidence:doi:10.30892/gtg.662spl04-1765,30178365958-1,coastal_tourism,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,bebea2bf0ac40b23bbea8174763f6c454e2a5fc02c7d04d500bd79fffe5fd3e4,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2eb720741ba707fa79a9b73cc6a0474720c32101bb7ecdd0022eee24315dbacd:H3:badf5a73f89e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2eb720741ba707fa79a9b73cc6a0474720c32101bb7ecdd0022eee24315dbacd,evidence:doi:10.37251/jouabe.v3i1.3382,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,55f94a3cc707542475eb4ea20299f5490a29389bc7d8e7a9238071cfb724db08,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2eebdb2e0079d72a6892545e1ead612ce9fb0565e29964eda6fa16bd772ebaa1:H3:958b23b14747,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2eebdb2e0079d72a6892545e1ead612ce9fb0565e29964eda6fa16bd772ebaa1,evidence:doi:10.3390/systems14070872,30178365958-1,r_i,OCEANIC,O,sustainability_skill,sustainability,ecological,,marine_ecological,sustainability,title+subject,title+subject,e09c1160758b7b2d8e54a45fc60a469a8b295258d079065edd1ba6513f02b4f7,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2f3ee1d378f4e48fe59d8b812f03c09d9e9f4d7f47a209a9d95f3f4ca60910e8:H3:d704836eedd8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f3ee1d378f4e48fe59d8b812f03c09d9e9f4d7f47a209a9d95f3f4ca60910e8,evidence:doi:10.70132/z7939837925,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,1c0b63753076477c7a796554c373e9844b2819593f972f8160c7e494e627097f,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2f4bfae5b0c1e8af5a58bd01ed08470cf2ac2b76996b0f39d76fa6e86b659cc1:H3:c9e6c9056815,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f4bfae5b0c1e8af5a58bd01ed08470cf2ac2b76996b0f39d76fa6e86b659cc1,evidence:doi:10.47772/ijriss.2025.910000727,30178365958-1,coastal_tourism,OCEANIC,O,governance_skill,stakeholder,marine,,marine_ecological,stakeholder,title+subject,title+subject,fc0f929d7856d181ccb9bb46d2c8328b20f466cbdf560a7f24ae70b23655887f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2f5ad1f396cea993621fe5aa93b33abc61cb6974192d99db3ba3c305ec7a182a:H3:6f29dbc77413,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f5ad1f396cea993621fe5aa93b33abc61cb6974192d99db3ba3c305ec7a182a,evidence:doi:10.70088/x9yymd52,30178365958-1,living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,57e7d63585fca50990c835afef2c72c8cd6423829e2b98929e5d9839c704ae48,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2f5b9cfae6d09b33d88c301c8eec5b435ddfe6ead1f781337749299f3047ad97:H3:8afc7c4c751b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f5b9cfae6d09b33d88c301c8eec5b435ddfe6ead1f781337749299f3047ad97,evidence:doi:10.1007/s40789-025-00792-3,30178365958-1,non_living_res,MARINE,M,sustainability_skill,resilience,ecological,,marine_ecological,resilience,title+subject,title+subject,1fb5f1b461d67c6ba3290392b950c314ac22f73462545c712759481010aeeb90,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2f713c915a18b7dbaa95d7e2eb0949109906968acd190d5aa72fabdce24542d8:H3:036f415a2116,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f713c915a18b7dbaa95d7e2eb0949109906968acd190d5aa72fabdce24542d8,evidence:doi:10.1016/j.geoforum.2025.104410,30178365958-1,living_res,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,ea1f51762a786a2b6ddf5274d23fb140699adca1aeb06304ad4bb6c63f66efe5,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2f9c47414424c1f27f141440475aae48ea4e68558448d48e51db1db8cf7608cb:H3:5a30f0418ccf,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2f9c47414424c1f27f141440475aae48ea4e68558448d48e51db1db8cf7608cb,evidence:doi:10.1007/s11135-026-02991-9,30178365958-1,r_i,OCEANIC,O,workforce_skill,human capital,ecological,,marine_ecological,human capital,title+subject,title+subject,137481dd0a3fe2124132b7ac40d0a30820f86fc29b4f35598b55062fa369f62a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2fb6566773533dcd0fb72373de8764f5b9496c762e94ef60ccd1844b8fb79446:H3:c00cda238ca3,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2fb6566773533dcd0fb72373de8764f5b9496c762e94ef60ccd1844b8fb79446,evidence:doi:10.25364/215.2026.1,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,resilience,planetary,,oceanic_planetary,resilience,title+subject,title+subject,2c01dc84e288466e7f16092d0cfe6c291aae1575fb2600c6fcfc941188fbea8b,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2fcc55e9378183069a23c83062fbee7bad2e36da6a25683e7f0a3b02a1eb5bce:H3:bb1217a3a25b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2fcc55e9378183069a23c83062fbee7bad2e36da6a25683e7f0a3b02a1eb5bce,evidence:doi:10.53847/iucn.ch.2023.patrs.5.en,30178365958-1,ship_repair,OCEANIC,O,digital_skill,cyber,ecological,,marine_ecological,cyber,title+subject,title+subject,cc213225969dc09e2caf09ebbe273a7028624fd9be57f766bc44f12de1dbf077,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:2fd8e680514ff1358b3a9f9caa9d1321229aee9f8a39eac931e294381048732f:H3:adc7b7279829,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2fd8e680514ff1358b3a9f9caa9d1321229aee9f8a39eac931e294381048732f,evidence:doi:10.1007/978-3-031-16277-0_17,30178365958-1,non_living_res,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,7fcde692d21f75b7366d7de4166c0089d3e30461686868025ce3b2ec091ff27d,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:2ffcc0439c8234c220c786f7d334962cda81c5a6c474ab28fe9570bfbd3f5b66:H3:b2008de00aa4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:2ffcc0439c8234c220c786f7d334962cda81c5a6c474ab28fe9570bfbd3f5b66,evidence:doi:10.56093/ijans.v91i7.115894,30178365958-1,living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,3be8cd6b078e0b5699baaef370cb49a0cdc925a83c1e52fb99dbf56dc0dc03bd,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:306855866c755723e4ee74e6179754a2d9fd37952ee3f3ca8aa10cf61269308a:H3:c0c523678e7b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:306855866c755723e4ee74e6179754a2d9fd37952ee3f3ca8aa10cf61269308a,evidence:doi:10.3390/tourhosp7010026,30178365958-1,living_res,OCEANIC,O,digital_skill,digital,marine,,marine_ecological,digital,title+subject,title+subject,d09c1dac592cba78da0353fcaeb39d4de792474d4b702a942deb79b757d1b5dd,cumulative-db-semantic-v1,review_required,metadata_only_limitation
