title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Brine management systems using membrane concentrators: Future directions for membrane development in desalination,"Kiho Park, Jungbin Kim, Seungkwan Hong",2022,10.1016/j.desal.2022.115839,crossref:10.1016/j.desal.2022.115839,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2022.115839,desalination brine management environmental impact governance,2026-07-02T22:30:33.174489+00:00,Crossref open metadata
Comparative study of brine management technologies for desalination plants,"José Morillo, José Usero, Daniel Rosado, Hicham El Bakouri, Abel Riaza, Francisco-Javier Bernaola",2014,10.1016/j.desal.2013.12.038,crossref:10.1016/j.desal.2013.12.038,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2013.12.038,desalination brine management environmental impact governance,2026-07-02T22:30:33.174494+00:00,Crossref open metadata
An overview on desalination &amp; sustainability: renewable energy-driven desalination and brine management,"D. Xevgenos, K. Moustakas, D. Malamis, M. Loizidou",2016,10.1080/19443994.2014.984927,crossref:10.1080/19443994.2014.984927,Crossref,,Desalination and Water Treatment,https://doi.org/10.1080/19443994.2014.984927,desalination brine management environmental impact governance,2026-07-02T22:30:33.174498+00:00,Crossref open metadata
Impact of brine discharge from desalination plants on marine ecosystems: A review,"Priyansha Gupta, Manuel D. Arciniegas-Pérez, Héctor A. Barrios-Piña",2026,10.1016/j.coesh.2025.100693,crossref:10.1016/j.coesh.2025.100693,Crossref,,Current Opinion in Environmental Science &amp; Health,https://doi.org/10.1016/j.coesh.2025.100693,desalination brine management environmental impact governance,2026-07-02T22:30:33.174502+00:00,Crossref open metadata
Impact of environmental management accounting adoption on sustainability performance: Mediating role of corporate governance,Sulaiman Alsughayer,2026,10.21511/ee.17(1).2026.13,crossref:10.21511/ee.17(1).2026.13,Crossref,,Environmental Economics,https://doi.org/10.21511/ee.17(1).2026.13,desalination brine management environmental impact governance,2026-07-02T22:30:33.174506+00:00,Crossref open metadata
Impact of desalination plants brine injection wells on coastal aquifers,"Mohamed K. K. Nassar, Reda M. El-Damak, Ashraf H. M. Ghanem",2007,10.1007/s00254-007-0849-9,crossref:10.1007/s00254-007-0849-9,Crossref,,Environmental Geology,https://doi.org/10.1007/s00254-007-0849-9,desalination brine management environmental impact governance,2026-07-02T22:30:33.174510+00:00,Crossref open metadata
Mineral carbonation in seawater desalination brine: Review and future perspective,"Linitho Suu, Joowan Lim, June-Seok Choi, Youngkwon Choi",2026,10.1016/j.desal.2026.120112,crossref:10.1016/j.desal.2026.120112,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2026.120112,desalination brine management environmental impact governance,2026-07-02T22:30:33.174518+00:00,Crossref open metadata
A review of circular brine management for supporting sustainable desalination in agricultural irrigation,"Hande Gulcan, Elifnur Gezmis-Yavuz, Derya Y. Koseoglu-Imer",2025,10.1016/j.jece.2025.116326,crossref:10.1016/j.jece.2025.116326,Crossref,,Journal of Environmental Chemical Engineering,https://doi.org/10.1016/j.jece.2025.116326,desalination brine management environmental impact governance,2026-07-02T22:30:33.174524+00:00,Crossref open metadata
Extracting minerals from desalination brine using innovative capacitive photo electrocatalytic desalination cells (cPEDC),"Arezoo Ahmadiaras, Nasser Mehrdadi",2023,10.1016/j.cscee.2023.100356,crossref:10.1016/j.cscee.2023.100356,Crossref,,Case Studies in Chemical and Environmental Engineering,https://doi.org/10.1016/j.cscee.2023.100356,desalination brine management environmental impact governance,2026-07-02T22:30:33.174528+00:00,Crossref open metadata
A sustainable resource recovery approach through micro-algae integrated brine management in minimal liquid discharge system,"Ricky Rajamanickam, Rangabhashiyam Selvasembian",2024,10.1016/j.desal.2024.117424,crossref:10.1016/j.desal.2024.117424,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2024.117424,desalination brine management environmental impact governance,2026-07-02T22:30:33.174532+00:00,Crossref open metadata
Environmental impact of seawater desalination: relations between improvement in efficiency and environmental impact,"C. Sommariva, H. Hogg, K. Callister",2004,10.1016/j.desal.2004.06.159,crossref:10.1016/j.desal.2004.06.159,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2004.06.159,desalination brine management environmental impact governance,2026-07-02T22:30:33.174536+00:00,Crossref open metadata
Control and management of brine disposal for inland desalination plants,"Arina Shulman, Inbal David, Elena Gelman, Menahem Priel",2011,10.5004/dwt.2011.2342,crossref:10.5004/dwt.2011.2342,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2011.2342,desalination brine management environmental impact governance,2026-07-02T22:30:33.174540+00:00,Crossref open metadata
Environmental Impact Assessment of Desalination Projects,Unknown,2010,10.1201/ebk1439828908-14,crossref:10.1201/ebk1439828908-14,Crossref,,Desalination Technology,https://doi.org/10.1201/ebk1439828908-14,desalination brine management environmental impact governance,2026-07-02T22:30:33.174544+00:00,Crossref open metadata
Energy-water-environment nexus underpinning future desalination sustainability,"Muhammad Wakil Shahzad, Muhammad Burhan, Li Ang, Kim Choon Ng",2017,10.1016/j.desal.2017.03.009,crossref:10.1016/j.desal.2017.03.009,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2017.03.009,desalination water energy nexus sustainability,2026-07-02T22:30:35.606822+00:00,Crossref open metadata
Optimal Operation Strategy for Island Multi-Energy Microgrids Considering the Water-Energy Nexus of Wastewater Treatment and Desalination,"Wang Pan, Wei Zhang, Dong Han",2026,10.3390/su18073297,crossref:10.3390/su18073297,Crossref,,Sustainability,https://doi.org/10.3390/su18073297,desalination water energy nexus sustainability,2026-07-02T22:30:35.606845+00:00,Crossref open metadata
Water-energy Nexus: Studies On Salinity Gradient Energy Harvest And Desalination,Guangcai Tan,,10.31390/gradschool_dissertations.5400,crossref:10.31390/gradschool_dissertations.5400,Crossref,,,https://doi.org/10.31390/gradschool_dissertations.5400,desalination water energy nexus sustainability,2026-07-02T22:30:35.606851+00:00,Crossref open metadata
Addressing water scarcity and energy sustainability through PV-desalination systems: A case study on the southern coast of Iran,"Mohammad Javad Ranjbar, Hossein Yousefi, Mahmood abdoos, Fatemeh Razi Astaraei, Mohammad Amin Vaziri Rad",2025,10.1016/j.nexus.2025.100425,crossref:10.1016/j.nexus.2025.100425,Crossref,,Energy Nexus,https://doi.org/10.1016/j.nexus.2025.100425,desalination water energy nexus sustainability,2026-07-02T22:30:35.606857+00:00,Crossref open metadata
Optimisation of desalination-based water system with integrated renewable energy and storage within the water-energy nexus,"Goran Stunjek, Goran Krajačić",2025,10.1016/j.desal.2024.118474,crossref:10.1016/j.desal.2024.118474,Crossref,,Desalination,https://doi.org/10.1016/j.desal.2024.118474,desalination water energy nexus sustainability,2026-07-02T22:30:35.606862+00:00,Crossref open metadata
Implementation of Brackish Groundwater Desalination Using Wind-Generated Electricity: A Case Study of the Energy-Water Nexus in Texas,"Mary Clayton, Ashlynn Stillwell, Michael Webber",2014,10.3390/su6020758,crossref:10.3390/su6020758,Crossref,,Sustainability,https://doi.org/10.3390/su6020758,desalination water energy nexus sustainability,2026-07-02T22:30:35.606868+00:00,Crossref open metadata
Desalination as a power reliability service: An economic framework for the energy–water nexus,"Khaled Alshehri, Ali T. Al-Awami",2026,10.1016/j.nexus.2026.100717,crossref:10.1016/j.nexus.2026.100717,Crossref,,Energy Nexus,https://doi.org/10.1016/j.nexus.2026.100717,desalination water energy nexus sustainability,2026-07-02T22:30:35.606872+00:00,Crossref open metadata
Desalination and Long-Haul Water Transfer: A Case Study of the Energy-Water Nexus in Texas,"Ashlynn S. Stillwell, Carey W. King, Michael E. Webber",2009,10.1115/es2009-90237,crossref:10.1115/es2009-90237,Crossref,,"ASME 2009 3rd International Conference on Energy Sustainability, Volume 1",https://doi.org/10.1115/es2009-90237,desalination water energy nexus sustainability,2026-07-02T22:30:35.606876+00:00,Crossref open metadata
Water–energy nexus and the Arab Gulf countries case,Mohamed Ali Darwish,2017,10.5004/dwt.2017.20491,crossref:10.5004/dwt.2017.20491,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2017.20491,desalination water energy nexus sustainability,2026-07-02T22:30:35.606880+00:00,Crossref open metadata
Metamodeling life cycle assessment to explore interactions in the water-energy nexus of desalination processes,Esra Aleisa,2024,10.1016/j.nexus.2024.100321,crossref:10.1016/j.nexus.2024.100321,Crossref,,Energy Nexus,https://doi.org/10.1016/j.nexus.2024.100321,desalination water energy nexus sustainability,2026-07-02T22:30:35.606884+00:00,Crossref open metadata
Developments in the microbial desalination cell technology: A review,"Abubakari Zarouk Imoro, Moses Mensah, Richard Buamah",2021,10.1016/j.wen.2021.04.002,crossref:10.1016/j.wen.2021.04.002,Crossref,,Water-Energy Nexus,https://doi.org/10.1016/j.wen.2021.04.002,desalination water energy nexus sustainability,2026-07-02T22:30:35.606888+00:00,Crossref open metadata
Water – energy nexus: case study of Rwanda,"Clarisse Nishimwe Nibagwire, Nadjib Drouiche",2017,10.5004/dwt.2017.20631,crossref:10.5004/dwt.2017.20631,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2017.20631,desalination water energy nexus sustainability,2026-07-02T22:30:35.606892+00:00,Crossref open metadata
Emerging technologies in water desalination: A review and future outlook,"Anwur Alenezi, Yousef Alabaiadly",2025,10.1016/j.nexus.2025.100373,crossref:10.1016/j.nexus.2025.100373,Crossref,,Energy Nexus,https://doi.org/10.1016/j.nexus.2025.100373,desalination water energy nexus sustainability,2026-07-02T22:30:35.606895+00:00,Crossref open metadata
The Energy Implications of Desalination,Heather Cooley,2011,10.4337/9781849809375.00021,crossref:10.4337/9781849809375.00021,Crossref,,The Water–Energy Nexus in the American West,https://doi.org/10.4337/9781849809375.00021,desalination water energy nexus sustainability,2026-07-02T22:30:35.606899+00:00,Crossref open metadata
Towards sustainability in water-energy nexus: Ocean energy for seawater desalination,"Zhenyu Li, Afreen Siddiqi, Laura Diaz Anadon, Venkatesh Narayanamurti",2018,10.1016/j.rser.2017.10.087,crossref:10.1016/j.rser.2017.10.087,Crossref,,Renewable and Sustainable Energy Reviews,https://doi.org/10.1016/j.rser.2017.10.087,desalination water energy nexus sustainability,2026-07-02T22:30:35.606903+00:00,Crossref open metadata
Water Energy Nexus as Manifested in Desalination based Water Sector: the case of Israel,"Elad Salomons, Mashor Housh",2020,10.5194/egusphere-egu2020-4698,crossref:10.5194/egusphere-egu2020-4698,Crossref,,,https://doi.org/10.5194/egusphere-egu2020-4698,desalination water energy nexus sustainability,2026-07-02T22:30:35.606907+00:00,Crossref open metadata
Water Energy Nexus Opportunities for the Planned Aqaba Amman Water Desalination and Conveyance Project (Aawdcp),Abbas Al Omari,2024,10.2139/ssrn.4868590,crossref:10.2139/ssrn.4868590,Crossref,,,https://doi.org/10.2139/ssrn.4868590,desalination water energy nexus sustainability,2026-07-02T22:30:35.606911+00:00,Crossref open metadata
Feasibility of Wind Power for Brackish Groundwater Desalination: A Case Study of the Energy-Water Nexus in Texas,"Ashlynn S. Stillwell, Michael E. Webber",2010,10.1115/es2010-90158,crossref:10.1115/es2010-90158,Crossref,,"ASME 2010 4th International Conference on Energy Sustainability, Volume 2",https://doi.org/10.1115/es2010-90158,desalination water energy nexus sustainability,2026-07-02T22:30:35.606915+00:00,Crossref open metadata
"Promoting sustainability transition in the nexus of water, energy, and food",Suhas P. Wani,2026,10.1016/b978-0-443-22320-4.00035-9,crossref:10.1016/b978-0-443-22320-4.00035-9,Crossref,,Climate Change Impacts on the Water-Energy-Food Nexus,https://doi.org/10.1016/b978-0-443-22320-4.00035-9,desalination water energy nexus sustainability,2026-07-02T22:30:35.606919+00:00,Crossref open metadata
Development of sustainability indicators for the assessment of coal-based power generation pathways,Babkir Ali,2020,10.1016/j.wen.2020.12.001,crossref:10.1016/j.wen.2020.12.001,Crossref,,Water-Energy Nexus,https://doi.org/10.1016/j.wen.2020.12.001,desalination water energy nexus sustainability,2026-07-02T22:30:35.606923+00:00,Crossref open metadata
Hybrid desalination technologies for sustainable water-energy nexus: innovation in integrated membrane module development,"Hyuk Soo Son, Muhammad Saqib Nawaz, Sofiane Soukane, Noreddine Ghaffour",2022,10.5004/dwt.2022.28193,crossref:10.5004/dwt.2022.28193,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2022.28193,desalination water energy nexus sustainability,2026-07-02T22:30:35.606927+00:00,Crossref open metadata
"Desalination, Energy and Environment Nexus","Hilla Shemer, Raphael Semiat",2021,10.1142/9789811226984_0002,crossref:10.1142/9789811226984_0002,Crossref,,Materials and Energy,https://doi.org/10.1142/9789811226984_0002,desalination water energy nexus sustainability,2026-07-02T22:30:35.606931+00:00,Crossref open metadata
Role of desalination technologies and water reuse in Water-Energy-Food nexus: an opportunity for Algeria,"Nadjib Drouiche, Omar Rodriguez Villarreal, Sara Ouali, Seif El Islam Lebouachera, Richa Soni",2022,10.5004/dwt.2022.28538,crossref:10.5004/dwt.2022.28538,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2022.28538,desalination water energy nexus sustainability,2026-07-02T22:30:35.606936+00:00,Crossref open metadata
Ionogels at the Water-Energy Nexus for Desalination Powered by Ultralow-Grade Heat,Unknown,,10.1021/acs.est.9b06037.s001,crossref:10.1021/acs.est.9b06037.s001,Crossref,,,https://doi.org/10.1021/acs.est.9b06037.s001,desalination water energy nexus sustainability,2026-07-02T22:30:35.606940+00:00,Crossref open metadata
Water transfer projects and “Water-Energy-Food Nexus” governance from the perspective of game theory,"Shuang Yang, Jiancheng Chen, Xiuru Wang",2021,10.5004/dwt.2021.27106,crossref:10.5004/dwt.2021.27106,Crossref,,Desalination and Water Treatment,https://doi.org/10.5004/dwt.2021.27106,desalination water energy nexus sustainability,2026-07-02T22:30:35.606945+00:00,Crossref open metadata
