occurrence_pk,record_pk,run_pk,bundle_pk,dataset_code,dataset_label,provider_code,provider_label,occurrence_type_code,occurrence_type_label,timestamp_utc
occ_pk_28967267944.2_live_records_triangulated_187,record_pk_3dc35f1092c39bb8,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_234,record_pk_520438788d8a652c,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/0094582x241284570,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_234,record_pk_520438788d8a652c,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/0094582x241284570,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_21,record_pk_c9a49067b0ecc8e3,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/0094582x241285386,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_21,record_pk_c9a49067b0ecc8e3,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/0094582x241285386,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_55,record_pk_fbca7041d2bf880b,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/00953997211073947,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_55,record_pk_fbca7041d2bf880b,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/00953997211073947,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_418,record_pk_db9cc44bfd0b1394,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/01417789211066012,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_418,record_pk_db9cc44bfd0b1394,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/01417789211066012,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_183,record_pk_3fb26f9b385c6283,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/03091325241240581,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_183,record_pk_3fb26f9b385c6283,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/03091325241240581,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_443,record_pk_70e3ca165c29fa4f,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/0739456x16644801,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_443,record_pk_70e3ca165c29fa4f,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/0739456x16644801,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1296,record_pk_ff25ac195a13c602,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_830,record_pk_ff25ac195a13c602,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_830,record_pk_ff25ac195a13c602,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1296,record_pk_ff25ac195a13c602,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_830,record_pk_ff25ac195a13c602,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_830,record_pk_ff25ac195a13c602,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_128,record_pk_927e109b0b71c16e,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/10704965241238290,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_128,record_pk_927e109b0b71c16e,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/10704965241238290,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_348,record_pk_d349fc43a0a60e9f,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/2043820617691635,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_348,record_pk_d349fc43a0a60e9f,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/2043820617691635,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_247,record_pk_d319a51a34b457d9,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/2043820617691643,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_247,record_pk_d319a51a34b457d9,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/2043820617691643,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_156,record_pk_c121b02fa1f9db50,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/2043820617691649,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_156,record_pk_c121b02fa1f9db50,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/2043820617691649,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_436,record_pk_022ac25d979cf297,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/2514848618813768,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_436,record_pk_022ac25d979cf297,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/2514848618813768,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_111,record_pk_87631b3bd5745d7d,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/25148486231198010,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_111,record_pk_87631b3bd5745d7d,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/25148486231198010,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_369,record_pk_c700059cf0fd2c2b,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/27539687231201667,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_369,record_pk_c700059cf0fd2c2b,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/27539687231201667,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_210,record_pk_88439c33649e1758,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1177/27539687231212672,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_210,record_pk_88439c33649e1758,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1177/27539687231212672,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_266,record_pk_41d21d332b0fc9dc,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1186/s12302-021-00502-1,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_266,record_pk_41d21d332b0fc9dc,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1186/s12302-021-00502-1,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1334,record_pk_d5bb908886f94417,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_868,record_pk_d5bb908886f94417,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_868,record_pk_d5bb908886f94417,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1334,record_pk_d5bb908886f94417,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_868,record_pk_d5bb908886f94417,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_868,record_pk_d5bb908886f94417,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_482,record_pk_fd9902a37a600af7,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_16,record_pk_fd9902a37a600af7,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_16,record_pk_fd9902a37a600af7,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_482,record_pk_fd9902a37a600af7,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_16,record_pk_fd9902a37a600af7,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_16,record_pk_fd9902a37a600af7,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_587,record_pk_3037c352937ce119,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_121,record_pk_3037c352937ce119,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_121,record_pk_3037c352937ce119,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_587,record_pk_3037c352937ce119,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_121,record_pk_3037c352937ce119,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_121,record_pk_3037c352937ce119,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_294,record_pk_5e46197f6b7eba5c,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1201/9780429326004,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_294,record_pk_5e46197f6b7eba5c,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1201/9780429326004,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1761,record_pk_3172dbb7c5a91f76,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1295,record_pk_3172dbb7c5a91f76,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1295,record_pk_3172dbb7c5a91f76,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1761,record_pk_3172dbb7c5a91f76,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1295,record_pk_3172dbb7c5a91f76,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1295,record_pk_3172dbb7c5a91f76,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1788,record_pk_4a19feb93dc8e844,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1322,record_pk_4a19feb93dc8e844,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1322,record_pk_4a19feb93dc8e844,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1788,record_pk_4a19feb93dc8e844,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1322,record_pk_4a19feb93dc8e844,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1322,record_pk_4a19feb93dc8e844,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_570,record_pk_3c47a66a3edd9746,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_104,record_pk_3c47a66a3edd9746,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_104,record_pk_3c47a66a3edd9746,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_570,record_pk_3c47a66a3edd9746,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_104,record_pk_3c47a66a3edd9746,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_104,record_pk_3c47a66a3edd9746,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_571,record_pk_5b4834f2f4e6179e,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_105,record_pk_5b4834f2f4e6179e,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_105,record_pk_5b4834f2f4e6179e,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_571,record_pk_5b4834f2f4e6179e,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_105,record_pk_5b4834f2f4e6179e,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_105,record_pk_5b4834f2f4e6179e,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_63,record_pk_397d00920470d459,run_pk_28625632237-1,,3,cumulative_qmbd_records,5,10.1201/9781003024613-15,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_63,record_pk_397d00920470d459,run_pk_28967267944.2,,3,cumulative_qmbd_records,5,10.1201/9781003024613-15,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1756,record_pk_e032e2c04bc042cd,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_1290,record_pk_e032e2c04bc042cd,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_1290,record_pk_e032e2c04bc042cd,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1756,record_pk_e032e2c04bc042cd,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_1290,record_pk_e032e2c04bc042cd,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_1290,record_pk_e032e2c04bc042cd,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_902,record_pk_9572209311b890d3,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_436,record_pk_9572209311b890d3,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_436,record_pk_9572209311b890d3,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_902,record_pk_9572209311b890d3,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_436,record_pk_9572209311b890d3,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_436,record_pk_9572209311b890d3,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_1264,record_pk_1f56ccd7e182439c,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_798,record_pk_1f56ccd7e182439c,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_798,record_pk_1f56ccd7e182439c,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_1264,record_pk_1f56ccd7e182439c,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_798,record_pk_1f56ccd7e182439c,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_triangulated_798,record_pk_1f56ccd7e182439c,run_pk_28967267944.2,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28625632237-1_cumulative_qmbd_records_744,record_pk_ddca3a7e89aed42e,run_pk_28625632237-1,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_278,record_pk_ddca3a7e89aed42e,run_pk_28625632237-1,,1,live_records,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28625632237-1_live_records_triangulated_278,record_pk_ddca3a7e89aed42e,run_pk_28625632237-1,,2,live_records_triangulated,1,crossref,1,run_observation,2026-07-02T22:32:01+00:00
occ_pk_28967267944.2_cumulative_qmbd_records_744,record_pk_ddca3a7e89aed42e,run_pk_28967267944.2,,3,cumulative_qmbd_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
occ_pk_28967267944.2_live_records_278,record_pk_ddca3a7e89aed42e,run_pk_28967267944.2,,1,live_records,1,crossref,1,run_observation,2026-07-08T19:07:59+00:00
